domain,brand,external_product_id,title,product_kind,recommended_lane,catalog_attached,index_serving_eligible,identity_ready,product_intel_high_quality,price_amount,price_currency,availability,description_len,has_image,has_full_inci,has_how_to,hard_risk,source_gap,quality_flags,canonical_url
joocyee.com,Joocyee,ext_3ca7c85748b01b4bc8e2f3bb,Color-correcting Primer,beauty_formula,serving_index_sync,true,false,true,false,18.9,USD,in_stock,561,true,true,true,false,false,,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_794deab047eb4a75225329df,Color-correcting Primer,beauty_formula,serving_index_sync,true,false,true,true,18.9,USD,in_stock,561,true,true,true,false,false,,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_8bced3f34a8100c3cfa62377,Color-correcting Primer,beauty_formula,serving_index_sync,true,false,true,false,18.9,USD,in_stock,561,true,true,true,false,false,,https://joocyee.com/products/color-correcting-primer
joocyee.com,Joocyee,ext_2881559170714581057e21eb,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_35ffa71281354a958ef30f7e,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_3c9980e0455d648c3173c14e,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_41c98523b6fc0a8279c3095c,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_4888a0d0940daa58fc77af80,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_52a27acd606756dea463a717,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_70a0b0b3c68a48630060c7ff,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_75c1cd3bbad92bbdbc6ab010,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_a9a9d873995dc784e34cb222,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_bb9685457f5a919c945ee9ce,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,true,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
joocyee.com,Joocyee,ext_c037778265747b32fc52a16c,Glazed Lip Gloss,beauty_formula,serving_index_sync,true,false,true,false,19.9,USD,in_stock,667,true,true,true,false,false,,https://joocyee.com/products/glazed-lip-gloss
medicube.us,Medicube,ext_37711c1df803ce80b791b2c5,Collagen Night Wrapping Mask,beauty_formula,identity_refresh,true,true,false,true,24,USD,in_stock,92,true,true,true,false,false,,https://medicube.us/products/collagen-night-wrapping-mask
